zip_code,year,month,avg
11211,2007,4,396225.655737705
11211,2007,5,435613.123076923
11211,2007,6,563539.899159664
11211,2007,7,620837.764044944
11211,2007,8,477219.352941176
11211,2007,9,440952.097560976
11211,2007,10,566355.713286713
11211,2007,11,544989.209302326
11211,2007,12,1177676.15584416
11211,2008,1,696666.52238806
11211,2008,2,496318.457627119
11211,2008,3,642223.450704225
11211,2008,4,511706.096774194
11211,2008,5,394430.433333333
11211,2008,6,626261.011627907
11211,2008,7,577909.520408163
11211,2008,8,552258.162162162
11211,2008,9,536743.990384615
11211,2008,10,639489.534246575
11211,2008,11,361159.80952381
11211,2008,12,517330.018867925
11211,2009,1,379957.093023256
11211,2009,2,215253.666666667
11211,2009,3,282382.2
11211,2009,4,408227.285714286
11211,2009,5,510413.088888889
11211,2009,6,513426.493150685
11211,2009,7,505421.352941176
11211,2009,8,396352.232142857
11211,2009,9,421128.465753425
11211,2009,10,436436.575342466
11211,2009,11,350025.322033898
11211,2009,12,405029.915789474
11211,2010,1,421014.836065574
11211,2010,2,694425.775862069
11211,2010,3,378431.909090909
11211,2010,4,506950.361111111
11211,2010,5,549864.486842105
11211,2010,6,441216.405063291
11211,2010,7,382601.976923077
11211,2010,8,512741.913978495
11211,2010,9,522613.673913043
11211,2010,10,547908.98
11211,2010,11,538421.16017316
11211,2010,12,543999.991935484
11211,2011,1,638451.304
11211,2011,2,629120.505050505
11211,2011,3,700255.051724138
11211,2011,4,607830.910828025
11211,2011,5,608364.838028169
11211,2011,6,579933.657342657
11211,2011,7,824099.305084746
11211,2011,8,611780.305555556
11211,2011,9,776752.875
11211,2011,10,533361.43697479
11211,2011,11,664851.209876543
11211,2011,12,1877386.97297297
11211,2012,1,537176.46875
11211,2012,2,444085.718309859
11211,2012,3,124821.093294461
11211,2012,4,1386309.39130435
11211,2012,5,679502.565656566
11211,2012,6,966510.287234043
11211,2012,7,627729.4375
11211,2012,8,554554.311688312
11211,2012,9,1232399.14285714
11211,2012,10,743042.142857143
11211,2012,11,627792.394736842
11211,2012,12,507139.482142857
11211,2013,1,368415.324324324
11211,2013,2,629488.944444444
11211,2013,3,379480.510204082
11211,2013,4,713881.125
11211,2013,5,743727.386363636
11211,2013,6,545754.5
11211,2013,7,871149.654545455
11211,2013,8,703574.190476191
11211,2013,9,994389.885714286
11211,2013,10,797161.06122449
11211,2013,11,687467.470588235
11211,2013,12,399174.873684211
11211,2014,1,610347.614035088
11211,2014,2,923792.1
11211,2014,3,818689.733333333
11211,2014,4,817864.064516129
11211,2014,5,952619.073170732
11211,2014,6,638388.888888889
11211,2014,7,1251957.87804878
11211,2014,8,1545320.59459459
11211,2014,9,1314258.21212121
11211,2014,10,794319.75
11211,2014,11,1295222.22222222
11212,2003,1,175171.4
11212,2003,2,136317.292682927
11212,2003,3,170390.568627451
11212,2003,4,165925.543478261
11212,2003,5,150758.340425532
11212,2003,6,201633.5
11212,2003,7,199024.357142857
11212,2003,8,186843.367346939
11212,2003,9,209991.860465116
11212,2003,10,146917.759036145
11212,2003,11,203759.25
11212,2003,12,139878.05
11212,2004,1,157992.024390244
11212,2004,2,172523.73015873
11212,2004,3,176785.326530612
11212,2004,4,1012019.34042553
11212,2004,5,167544.328571429
11212,2004,6,194909.411764706
11212,2004,7,305580
11212,2004,8,550253.614035088
11212,2004,9,241460.386363636
11212,2004,10,266225
11212,2004,11,222344.120689655
11212,2004,12,284140.127272727
11212,2005,1,326124.227272727
11212,2005,2,293035.688888889
11212,2005,3,242037.058823529
11212,2005,4,252577.903846154
11212,2005,5,352531
11212,2005,6,320145.271186441
11212,2005,7,297559.65625
11212,2005,8,320197.7
11212,2005,9,322750.090909091
11212,2005,10,281790.027777778
11212,2005,11,282996.888888889
11212,2005,12,309322.552631579
11212,2006,1,962125.283333333
11212,2006,2,360045.822222222
11212,2006,3,344002.032258065
11212,2006,4,332130.475
11212,2006,5,512019.7
11212,2006,6,252271.960784314
11212,2006,7,267392.520833333
11212,2006,8,350215.192307692
11212,2006,9,390825.775510204
11212,2006,10,302150.85106383
11212,2006,11,331700.62962963
11212,2006,12,283670.789473684
11212,2007,1,370945.537037037
11212,2007,2,917281.92
11212,2007,3,305365.386363636
11212,2007,4,769274.222222222
11212,2007,5,699971.807692308
11212,2007,6,927274
11212,2007,7,303479
11212,2007,8,2081496.52631579
11212,2007,9,535334
11212,2007,10,324217
11212,2007,11,330179.75
11212,2007,12,728475.527777778
11212,2008,1,400155.161290323
11212,2008,2,293498.291666667
11212,2008,3,334212.4
11212,2008,4,232223.1875
11212,2008,5,301736.909090909
11212,2008,6,394362.515151515
11212,2008,7,210294.117647059
11212,2008,8,405098.233333333
11212,2008,9,254117.074074074
11212,2008,10,258065.0625
11212,2008,11,375766.666666667
11212,2008,12,254046.04
11212,2009,1,723555.555555556
11212,2009,2,79117.7333333333
11212,2009,3,78044.4444444444
11212,2009,4,206661
11212,2009,5,308549.823529412
11212,2009,6,328505.36
11212,2009,7,153266.523809524
11212,2009,8,200300.933333333
11212,2009,9,287131.615384615
11212,2009,10,284112.631578947
11212,2009,11,127181.571428571
11212,2009,12,1025317.82758621
11212,2010,1,270375
11212,2010,2,143153.473684211
11212,2010,3,334422.4375
11212,2010,4,284455
11212,2010,5,207212.090909091
11212,2010,6,244337.269230769
11212,2010,7,126635.294117647
11212,2010,8,140215.071428571
11212,2010,9,186458.5
11212,2010,10,181277.428571429
11212,2010,11,154088.235294118
11212,2010,12,88500
11212,2011,1,215279
11212,2011,2,153727.272727273
11212,2011,3,214641.526315789
11212,2011,4,1353237.15384615
11212,2011,5,259758.727272727
11212,2011,6,148355.684210526
11212,2011,7,163892.8
11212,2011,8,226670.318181818
11212,2011,9,255786.428571429
11212,2011,10,332375
11212,2011,11,328863.555555556
11212,2011,12,231071.96
11212,2012,1,241700
11212,2012,2,292500
11212,2012,3,167785.875
11212,2012,4,227281.875
11212,2012,5,187333.045454545
11212,2012,6,593031
11212,2012,7,129555
11212,2012,8,185405.153846154
11212,2012,9,1055840.28571429
11212,2012,10,353888.625
11212,2012,11,1472296.8125
11212,2012,12,194295.925925926
11212,2013,1,185755.882352941
11212,2013,2,233750
11212,2013,3,174577
11212,2013,4,117211.619047619
11212,2013,5,211253.129032258
11212,2013,6,541015.476190476
11212,2013,7,190322.5
11212,2013,8,1127536.75
11212,2013,9,195069.588235294
11212,2013,10,167637.391304348
11212,2013,11,200047.666666667
11212,2013,12,264093.888888889
11212,2014,1,516552.631578947
11212,2014,2,319713.518518519
11212,2014,3,238190.034482759
11212,2014,4,227521.7
11212,2014,5,380542
11212,2014,6,198604.166666667
11212,2014,7,445045.909090909
11212,2014,8,210913.076923077
11212,2014,9,346996.666666667
11212,2014,10,246333.333333333
11212,2014,11,1340000
11213,2003,1,183988.604651163
11213,2003,2,251524.137931034
11213,2003,3,185576.083333333
11213,2003,4,262178
11213,2003,5,233304.936170213
11213,2003,6,166973.898305085
11213,2003,7,142141.387096774
11213,2003,8,251310.8
11213,2003,9,156855.434782609
11213,2003,10,208511.466666667
11213,2003,11,202590.111111111
11213,2003,12,366438.571428571
11213,2004,1,198484.195652174
11213,2004,2,698977.586206897
11213,2004,3,476474.650793651
11213,2004,4,221925.854166667
11213,2004,5,212511.052631579
11213,2004,6,149214
11213,2004,7,270852.245283019
11213,2004,8,360114.679245283
11213,2004,9,199833.770491803
11213,2004,10,351449.019607843
11213,2004,11,337353.03030303
11213,2004,12,181589.555555556
11213,2005,1,461950.791666667
11213,2005,2,658399.028571429
11213,2005,3,288991.452830189
11213,2005,4,409939.473684211
11213,2005,5,518551.785714286
11213,2005,6,817175.204545455
11213,2005,7,596511.111111111
11213,2005,8,322481.24
11213,2005,9,331299.25
11213,2005,10,295420.512820513
11213,2005,11,334984.416666667
11213,2005,12,367973.684210526
11213,2006,1,592314.365853659
11213,2006,2,396423.535714286
11213,2006,3,456201
11213,2006,4,332617.842105263
11213,2006,5,336072.734693878
11213,2006,6,282015.639344262
11213,2006,7,422259.385964912
11213,2006,8,358740.764705882
11213,2006,9,565779.088888889
11213,2006,10,280297.619047619
11213,2006,11,794184.71875
11213,2006,12,375826.666666667
11213,2007,1,345110.487804878
11213,2007,2,331136.357142857
11213,2007,3,419242.692307692
11213,2007,4,271253.571428571
11213,2007,5,307767.333333333
11213,2007,6,305025.714285714
11213,2007,7,479821.121212121
11213,2007,8,588310.344827586
11213,2007,9,279617.055555556
11213,2007,10,174788.461538462
11213,2007,11,399541.833333333
11213,2007,12,510525.127272727
11213,2008,1,191456.470588235
11213,2008,2,515003.052631579
11213,2008,3,276745.64516129
11213,2008,4,320235.055555556
11213,2008,5,335468.263157895
11213,2008,6,964363.195121951
11213,2008,7,555915
11213,2008,8,327067.058823529
11213,2008,9,327395.454545455
11213,2008,10,335718.807692308
11213,2008,11,399166.153846154
11213,2008,12,435575.142857143
11213,2009,1,1048181.90909091
11213,2009,2,132602.833333333
11213,2009,3,243175.931034483
11213,2009,4,235931.25
11213,2009,5,138760.368421053
11213,2009,6,353140.4375
11213,2009,7,105341.052631579
11213,2009,8,267441.176470588
11213,2009,9,260123.055555556
11213,2009,10,252789.85
11213,2009,11,310640.678571429
11213,2009,12,230021.352941176
11213,2010,1,368533.5
11213,2010,2,242529.833333333
11213,2010,3,267870.136363636
11213,2010,4,249333.466666667
11213,2010,5,409906.083333333
11213,2010,6,335259.689655172
11213,2010,7,302299.107142857
11213,2010,8,393061.72
11213,2010,9,227006.704545455
11213,2010,10,238220.823529412
11213,2010,11,259274.769230769
11213,2010,12,291450.5
11213,2011,1,311759.961538462
11213,2011,2,268773.870967742
11213,2011,3,271340.235294118
11213,2011,4,510248.954545455
11213,2011,5,470286.133333333
11213,2011,6,365693.057142857
11213,2011,7,410164.56
11213,2011,8,1317492.64705882
11213,2011,9,327163.75
11213,2011,10,260545.19047619
11213,2011,11,353152.6875
11213,2011,12,440201.347826087
11213,2012,1,461888
11213,2012,2,246135.866666667
11213,2012,3,256899.032258065
11213,2012,4,308011.25
11213,2012,5,537039.966666667
11213,2012,6,501569.555555556
11213,2012,7,293196.434782609
11213,2012,8,293564.363636364
11213,2012,9,375425
11213,2012,10,277022.727272727
11213,2012,11,412155.75
11213,2012,12,381862.052631579
11213,2013,1,302088.510638298
11213,2013,2,475777.2
11213,2013,3,263057.235294118
11213,2013,4,507218.955555556
11213,2013,5,405328.939393939
11213,2013,6,1006427.2
11213,2013,7,410163.928571429
11213,2013,8,315894.666666667
11213,2013,9,441941.724137931
11213,2013,10,556869.16
11213,2013,11,319089.090909091
11213,2013,12,450288.298850575
11213,2014,1,400738.52173913
11213,2014,2,668550.409090909
11213,2014,3,819826.085714286
11213,2014,4,458243.344827586
11213,2014,5,737137.5
11213,2014,6,817807.789473684
11213,2014,7,695880.044444444
11213,2014,8,491878.818181818
11213,2014,9,674536
11213,2014,10,377889.090909091
11213,2014,11,972633.8
11214,2003,1,250735.507462687
11214,2003,2,205152.52173913
11214,2003,3,200656.78
11214,2003,4,124130.975
11214,2003,5,216124.264705882
11214,2003,6,265163.023255814
11214,2003,7,329005.491525424
11214,2003,8,255269.982142857
11214,2003,9,358234.166666667
11214,2003,10,269156.547945205
11214,2003,11,458445.213114754
11214,2003,12,262706.147540984
11214,2004,1,410953.518518519
11214,2004,2,255097.80952381
11214,2004,3,421307.133333333
11214,2004,4,244205.606060606
11214,2004,5,1145038.18085106
11214,2004,6,289709.272727273
11214,2004,7,308172.709090909
11214,2004,8,379350.362068966
11214,2004,9,367900.015873016
11214,2004,10,400624.34375
11214,2004,11,404310
11214,2004,12,284635.660714286
11214,2005,1,394058.238095238
11214,2005,2,382974.033898305
11214,2005,3,414527.461538462
11214,2005,4,360551.436363636
11214,2005,5,329456.344262295
11214,2005,6,398371.5
11214,2005,7,351799.257142857
11214,2005,8,299812.492537313
11214,2005,9,364838.063492063
11214,2005,10,468999.811594203
11214,2005,11,430621.426229508
11214,2005,12,368044.446808511
11214,2006,1,407578.716666667
11214,2006,2,343815.294117647
11214,2006,3,377966.148148148
11214,2006,4,427636.069767442
11214,2006,5,434178.710144928
11214,2006,6,424273.482758621
11214,2006,7,397608.890909091
11214,2006,8,377571.569230769
11214,2006,9,286420.304347826
11214,2006,10,305094
11214,2006,11,474132.85
11214,2006,12,536264.066666667
11214,2007,1,516457
11214,2007,2,372528.076923077
11214,2007,3,391706.016949153
11214,2007,4,394023.279069767
11214,2007,5,409251.25
11214,2007,6,491617.344827586
11214,2007,7,617152.34
11214,2007,8,455594.086956522
11214,2007,9,513132.491803279
11214,2007,10,410052.605263158
11214,2007,11,485336.263157895
11214,2007,12,467809.147540984
11214,2008,1,431296.288888889
11214,2008,2,508030.822222222
11214,2008,3,328306.537037037
11214,2008,4,395088.034482759
11214,2008,5,505986.129032258
11214,2008,6,393173.671428571
11214,2008,7,468227.573770492
11214,2008,8,464599.5
11214,2008,9,287439.033333333
11214,2008,10,452221.746031746
11214,2008,11,480055.027777778
11214,2008,12,675928.350877193
11214,2009,1,567761.813953488
11214,2009,2,372219.605263158
11214,2009,3,268828.910714286
11214,2009,4,206763
11214,2009,5,290305.697674419
11214,2009,6,294736.815789474
11214,2009,7,338371.636363636
11214,2009,8,442249.877192982
11214,2009,9,385881.362318841
11214,2009,10,325726.473684211
11214,2009,11,430106.859375
11214,2009,12,366036.114754098
11214,2010,1,243563.14516129
11214,2010,2,427202.4
11214,2010,3,356104.255319149
11214,2010,4,363103.803571429
11214,2010,5,351676.545454545
11214,2010,6,437250.056338028
11214,2010,7,370420.609756098
11214,2010,8,312972.620689655
11214,2010,9,322655.729166667
11214,2010,10,415463.388888889
11214,2010,11,363981.5
11214,2010,12,332901.428571429
11214,2011,1,450804.230769231
11214,2011,2,382310.35
11214,2011,3,305980.283018868
11214,2011,4,487915.735294118
11214,2011,5,250220.588235294
11214,2011,6,847619.825
11214,2011,7,285817.942307692
11214,2011,8,358547.516129032
11214,2011,9,405187.717391304
11214,2011,10,326531.315789474
11214,2011,11,332988.696969697
11214,2011,12,281641.230769231
11214,2012,1,369186.3125
11214,2012,2,480911.707317073
11214,2012,3,627215.911111111
11214,2012,4,319679.923076923
11214,2012,5,382325
11214,2012,6,374812.304347826
11214,2012,7,432618.530612245
11214,2012,8,437238.339622642
11214,2012,9,448714.736842105
11214,2012,10,301827.953488372
11214,2012,11,402417.026315789
11214,2012,12,397646
11214,2013,1,294890.19047619
11214,2013,2,322280.552631579
11214,2013,3,391781.070175439
11214,2013,4,438404.127659574
11214,2013,5,415286.488372093
11214,2013,6,314633.781818182
11214,2013,7,372946.293103448
11214,2013,8,398003.090909091
11214,2013,9,418101.95
11214,2013,10,391797.826923077
11214,2013,11,518190.860465116
11214,2013,12,546230.888888889
11214,2014,1,547250.438596491
11214,2014,2,542995.875
11214,2014,3,366270.549019608
11214,2014,4,461838.051282051
11214,2014,5,533779.192982456
11214,2014,6,465889.586956522
11214,2014,7,445419.125
11214,2014,8,530226.55
11214,2014,9,470653.444444444
11214,2014,10,518688.804347826
11214,2014,11,569600
11215,2003,1,282314.293103448
11215,2003,2,265137.291666667
11215,2003,3,365016.433333333
11215,2003,4,307194.703125
11215,2003,5,317860.468085106
11215,2003,6,390682.326923077
11215,2003,7,405986.34375
11215,2003,8,346780.171428571
11215,2003,9,425621.784810127
11215,2003,10,346012.878787879
11215,2003,11,386565.222222222
11215,2003,12,436053.914285714
11215,2004,1,466968.930232558
11215,2004,2,430607.563636364
11215,2004,3,434968.467532468
11215,2004,4,366988.813333333
11215,2004,5,491391.142857143
11215,2004,6,461041.470588235
11215,2004,7,640937.493150685
11215,2004,8,637093.173076923
11215,2004,9,638470.079365079
11215,2004,10,544123.156862745
11215,2004,11,392922.464285714
11215,2004,12,452169.833333333
11215,2005,1,555827.176470588
11215,2005,2,460862.569444444
11215,2005,3,616596.159090909
11215,2005,4,700176.432835821
11215,2005,5,617749.222222222
11215,2005,6,685635.433962264
11215,2005,7,848880.905660377
11215,2005,8,608052.982758621
11215,2005,9,840661.911111111
11215,2005,10,598835.918367347
11215,2005,11,590096.052631579
11215,2005,12,917903.891304348
11215,2006,1,643806.9
11215,2006,2,761234.714285714
11215,2006,3,624339.24
11215,2006,4,964918.064516129
11215,2006,5,1071160.40322581
11215,2006,6,674919.93442623
11215,2006,7,809133.423076923
11215,2006,8,791231.132352941
11215,2006,9,749547.088888889
11215,2006,10,587661.673913043
11215,2006,11,711568.820512821
11215,2006,12,671043.854545454
11215,2007,1,653247.561403509
11215,2007,2,615948.867647059
11215,2007,3,898414.857142857
11215,2007,4,771653.1375
11215,2007,5,641287.338028169
11215,2007,6,710945.357142857
11215,2007,7,678516.901639344
11215,2007,8,953576.628205128
11215,2007,9,699087.375
11215,2007,10,835945.875
11215,2007,11,761650.865384615
11215,2007,12,353107.846153846
11215,2008,1,456243.666666667
11215,2008,2,584710.540983607
11215,2008,3,732552.371428571
11215,2008,4,500485.775700935
11215,2008,5,519433.373134328
11215,2008,6,840124.685714286
11215,2008,7,692813.139240506
11215,2008,8,658150.12244898
11215,2008,9,620543.085714286
11215,2008,10,632946.12
11215,2008,11,869610.152173913
11215,2008,12,417826.490566038
11215,2009,1,517080.717948718
11215,2009,2,608233.107142857
11215,2009,3,393168.742857143
11215,2009,4,484539.041666667
11215,2009,5,369752.617021277
11215,2009,6,712796.5
11215,2009,7,664394.482758621
11215,2009,8,454010.041666667
11215,2009,9,514704.772727273
11215,2009,10,605685.98245614
11215,2009,11,524021.255813953
11215,2009,12,533576.658536585
11215,2010,1,522344.816326531
11215,2010,2,600673.555555556
11215,2010,3,562529.476923077
11215,2010,4,588570.268292683
11215,2010,5,566911.472727273
11215,2010,6,649427.597938144
11215,2010,7,631162.206896552
11215,2010,8,737088
11215,2010,9,701068.940298507
11215,2010,10,685003.155172414
11215,2010,11,643001.714285714
11215,2010,12,649254.773584906
11215,2011,1,731479.183673469
11215,2011,2,570696.805555556
11215,2011,3,599874.194029851
11215,2011,4,783483.673469388
11215,2011,5,782375.245283019
11215,2011,6,798527.060606061
11215,2011,7,756559.046875
11215,2011,8,780107.075757576
11215,2011,9,610648.68627451
11215,2011,10,559457
11215,2011,11,594506.803921569
11215,2011,12,564138.25
11215,2012,1,585315.567567568
11215,2012,2,896493.268292683
11215,2012,3,591252.721311475
11215,2012,4,668757.708333333
11215,2012,5,764652.018518519
11215,2012,6,821620.927536232
11215,2012,7,915124
11215,2012,8,646223.393939394
11215,2012,9,873155.310810811
11215,2012,10,592294.557692308
11215,2012,11,844279.568627451
11215,2012,12,961524.623762376
11215,2013,1,872689.173076923
11215,2013,2,599934.456521739
11215,2013,3,846745.486486487
11215,2013,4,877541.179104478
11215,2013,5,1242732.28846154
11215,2013,6,988332.725806452
11215,2013,7,1080179.71666667
11215,2013,8,982090.833333333
11215,2013,9,1644474.5
11215,2013,10,941470.5
11215,2013,11,855171.641509434
11215,2013,12,983873.540816327
11215,2014,1,885670.617647059
11215,2014,2,1406133.22413793
11215,2014,3,1139746.73684211
11215,2014,4,1077723.45614035
11215,2014,5,897758.229508197
11215,2014,6,1412780.5
11215,2014,7,1092810.75925926
11215,2014,8,1137213.04444444
11215,2014,9,1203239.3
11215,2014,10,1281478.74418605
11215,2014,11,2480467.2
11216,2003,1,214147.411764706
11216,2003,2,224719.526315789
11216,2003,3,194849.677966102
11216,2003,4,226901.5
11216,2003,5,457204.166666667
11216,2003,6,218506.945205479
11216,2003,7,270624.5
11216,2003,8,268392.098360656
11216,2003,9,207686.532258065
11216,2003,10,190718.670212766
11216,2003,11,159591.709090909
11216,2003,12,239988.352941176
11216,2004,1,246687.703125
11216,2004,2,189331.973333333
11216,2004,3,238509.113924051
11216,2004,4,239249.111111111
11216,2004,5,270441.1125
11216,2004,6,232877.195402299
11216,2004,7,399489.259259259
11216,2004,8,300561.672413793
11216,2004,9,296528.887323944
11216,2004,10,330893.236111111
11216,2004,11,292610.555555556
11216,2004,12,312230.939393939
11216,2005,1,306788.378378378
11216,2005,2,321290.303030303
11216,2005,3,430656.591549296
11216,2005,4,277142.602941176
11216,2005,5,340690.491525424
11216,2005,6,381907.774193548
11216,2005,7,427485.365853659
11216,2005,8,321831.275862069
11216,2005,9,316086.097222222
11216,2005,10,268827.646153846
11216,2005,11,503551.74137931
11216,2005,12,484445.982142857
11216,2006,1,386220.369047619
11216,2006,2,420647.654545455
11216,2006,3,379626.894736842
11216,2006,4,378390.303571429
11216,2006,5,349933.228571429
11216,2006,6,478592.7125
11216,2006,7,407438.422222222
11216,2006,8,467053.462686567
11216,2006,9,462333.303571429
11216,2006,10,369277.321428571
11216,2006,11,392117.671641791
11216,2006,12,355301.52238806
11216,2007,1,476213.169811321
11216,2007,2,356074.555555556
11216,2007,3,428107.983333333
11216,2007,4,523639.527777778
11216,2007,5,417696.872340426
11216,2007,6,417724.262295082
11216,2007,7,388043.041666667
11216,2007,8,383688.289473684
11216,2007,9,682068.847826087
11216,2007,10,456045.08
11216,2007,11,335839.476190476
11216,2007,12,538508.511627907
11216,2008,1,420028
11216,2008,2,619611.046511628
11216,2008,3,370121.820512821
11216,2008,4,381309.967741935
11216,2008,5,209271.057142857
11216,2008,6,289370.938461538
11216,2008,7,214848.722222222
11216,2008,8,293398.4375
11216,2008,9,432762.051282051
11216,2008,10,320728.965517241
11216,2008,11,375828.15
11216,2008,12,284957.068965517
11216,2009,1,258646.941176471
11216,2009,2,225947.058823529
11216,2009,3,281138.7
11216,2009,4,559178.571428571
11216,2009,5,208933.333333333
11216,2009,6,273608.129032258
11216,2009,7,308034.291666667
11216,2009,8,334045.6875
11216,2009,9,415092.411764706
11216,2009,10,278506.387096774
11216,2009,11,294757.642857143
11216,2009,12,300163.25
11216,2010,1,311648.217391304
11216,2010,2,356636.45
11216,2010,3,216124.117647059
11216,2010,4,275919.71875
11216,2010,5,297073.764705882
11216,2010,6,379433.177777778
11216,2010,7,274289.5
11216,2010,8,400347.405405405
11216,2010,9,284280.413793103
11216,2010,10,466704.533333333
11216,2010,11,299461.2
11216,2010,12,356262.741935484
11216,2011,1,182089.052631579
11216,2011,2,371587.5
11216,2011,3,304052.894736842
11216,2011,4,301890.117647059
11216,2011,5,281887.56097561
11216,2011,6,310779.244897959
11216,2011,7,293860.428571429
11216,2011,8,358477.897435897
11216,2011,9,371859.093023256
11216,2011,10,346757.194444444
11216,2011,11,529741.720930233
11216,2011,12,348317.386363636
11216,2012,1,389527.068965517
11216,2012,2,359989.038461538
11216,2012,3,528895.454545455
11216,2012,4,240184.708333333
11216,2012,5,522684.533333333
11216,2012,6,400678
11216,2012,7,446063.9375
11216,2012,8,415182.795918367
11216,2012,9,484944
11216,2012,10,404787.717948718
11216,2012,11,373928.121212121
11216,2012,12,782933.890909091
11216,2013,1,463768.476190476
11216,2013,2,459837.553191489
11216,2013,3,409955
11216,2013,4,486508.151515151
11216,2013,5,527139.588235294
11216,2013,6,568983.019230769
11216,2013,7,737334.444444444
11216,2013,8,525865.456521739
11216,2013,9,594237.5
11216,2013,10,543190.795454545
11216,2013,11,388340
11216,2013,12,516696.29787234
11216,2014,1,568988.733333333
11216,2014,2,877919.740740741
11216,2014,3,464618.166666667
11216,2014,4,672511.411764706
11216,2014,5,446436.75
11216,2014,6,723868.977272727
11216,2014,7,654245.836734694
11216,2014,8,473844.545454545
11216,2014,9,548384.615384615
11216,2014,10,965864.096774194
11216,2014,11,505300.666666667
11217,2003,1,526550
11217,2003,2,500656.666666667
11217,2003,3,364495.461538462
11217,2003,4,345561.742857143
11217,2003,5,352170.739130435
11217,2003,6,391904.081632653
11217,2003,7,371497.878787879
11217,2003,8,489141.692307692
11217,2003,9,477776.390243902
11217,2003,10,346558.56097561
11217,2003,11,492073.034482759
11217,2003,12,361942.50877193
11217,2004,1,461363.636363636
11217,2004,2,452488.756756757
11217,2004,3,363340.8
11217,2004,4,478338.617647059
11217,2004,5,535166.023809524
11217,2004,6,781294.805555556
11217,2004,7,553752.75
11217,2004,8,509937.5
11217,2004,9,442733.033333333
11217,2004,10,611068.76
11217,2004,11,856487.285714286
11217,2004,12,361114.15
11217,2005,1,620385
11217,2005,2,668960.333333333
11217,2005,3,692154.5
11217,2005,4,703814.285714286
11217,2005,5,656085.84
11217,2005,6,952059.290322581
11217,2005,7,765235.636363636
11217,2005,8,725226.222222222
11217,2005,9,767179.979166667
11217,2005,10,661938.181818182
11217,2005,11,472952.548387097
11217,2005,12,619369.565217391
11217,2006,1,495975.96
11217,2006,2,1004021.25
11217,2006,3,551475.09375
11217,2006,4,737035.652173913
11217,2006,5,576423.620689655
11217,2006,6,674271.0625
11217,2006,7,734292.066666667
11217,2006,8,940264.586206897
11217,2006,9,579852.826086957
11217,2006,10,261730.151785714
11217,2006,11,819967.75
11217,2006,12,820890
11217,2007,1,718791.428571429
11217,2007,2,1168370.85185185
11217,2007,3,905374.66
11217,2007,4,568165.25
11217,2007,5,882583.391304348
11217,2007,6,686061.38
11217,2007,7,960117.727272727
11217,2007,8,766958
11217,2007,9,882118.555555556
11217,2007,10,706156.352941177
11217,2007,11,624762.9
11217,2007,12,795314.897435897
11217,2008,1,883728.875
11217,2008,2,724313.24137931
11217,2008,3,728965.272727273
11217,2008,4,751720.555555556
11217,2008,5,798706.444444444
11217,2008,6,961371.8125
11217,2008,7,696650.090909091
11217,2008,8,768663.166666667
11217,2008,9,715157.466666667
11217,2008,10,591170.060606061
11217,2008,11,682012.541666667
11217,2008,12,733946.923076923
11217,2009,1,467485.090909091
11217,2009,2,258507.058823529
11217,2009,3,650700.4
11217,2009,4,569280.588235294
11217,2009,5,413744.916666667
11217,2009,6,591660
11217,2009,7,849083.3
11217,2009,8,717784.191489362
11217,2009,9,693882.411764706
11217,2009,10,589167.466666667
11217,2009,11,641220.444444444
11217,2009,12,742093.190476191
11217,2010,1,776508.9375
11217,2010,2,462661.272727273
11217,2010,3,540713.886792453
11217,2010,4,701369.805555556
11217,2010,5,426785.1
11217,2010,6,608681.965517241
11217,2010,7,816178.702702703
11217,2010,8,898597.666666667
11217,2010,9,593617.105263158
11217,2010,10,498373.117647059
11217,2010,11,738882.352941177
11217,2010,12,443756.952380952
11217,2011,1,463444.64
11217,2011,2,675132.055555556
11217,2011,3,1208304.54545455
11217,2011,4,412079.35
11217,2011,5,2030468.22222222
11217,2011,6,919448.333333333
11217,2011,7,605394.852941177
11217,2011,8,1032431.81818182
11217,2011,9,646263.684210526
11217,2011,10,737015.3
11217,2011,11,451542.583333333
11217,2011,12,699951.217391304
11217,2012,1,679018.266666667
11217,2012,2,877701.846153846
11217,2012,3,631274.68
11217,2012,4,662249.730769231
11217,2012,5,712418.2
11217,2012,6,1074106.8
11217,2012,7,866232.333333333
11217,2012,8,667128.666666667
11217,2012,9,1018327.09090909
11217,2012,10,885058.823529412
11217,2012,11,933250
11217,2012,12,847617.821428571
11217,2013,1,1038304.88888889
11217,2013,2,562374.65
11217,2013,3,934579.392857143
11217,2013,4,868650.884615385
11217,2013,5,1176040.66666667
11217,2013,6,1102272.59090909
11217,2013,7,1580355.83333333
11217,2013,8,1284471.59459459
11217,2013,9,867615.25
11217,2013,10,1272325.46153846
11217,2013,11,654557.166666667
11217,2013,12,990740.040816327
11217,2014,1,1212898.28571429
11217,2014,2,956785.714285714
11217,2014,3,1673601.6
11217,2014,4,1110433.83870968
11217,2014,5,1267083.53571429
11217,2014,6,582500
11217,2014,7,1280327.21621622
11217,2014,8,1064006.35294118
11217,2014,9,1440607.24
11217,2014,10,1781400.52380952
11217,2014,11,1617500
11218,2003,1,186547.413793103
11218,2003,2,203217.735849057
11218,2003,3,220305.779661017
11218,2003,4,201335.770833333
11218,2003,5,361706.395348837
11218,2003,6,251348.133333333
11218,2003,7,343729.955555556
11218,2003,8,227188.384615385
11218,2003,9,237034.957446809
